transaction_id,date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant,description,amount_php,payment_method,channel,necessity_type,is_recurring,budget_category,budget_limit_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes,outlier_flag,outlier_reason
FEM-PH-202506-0729,2025-06-03,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,437.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202411-0428,2024-11-17,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Weekly Food Supply,1819.0,GCash,Physical Store,Need,No,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,None
FEM-PH-202507-0769,2025-07-25,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,259.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202510-0889,2025-10-22,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,444.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,Yes,No,No,Paid,No,No notes provided,No,None
FEM-PH-202508-0785,2025-08-03,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000.0,Bank Transfer,Physical Store,Need,Yes,Housing,8000.0,Monthly,Household,No,No,No,No,Paid,Yes,Unexpected Expense,No,None
FEM-PH-202411-0432,2024-11-25,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Bus/UV Fare,Bus Operator,Daily Commute,125.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Child,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202402-0056,2024-02-24,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily Commute,87.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Child,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202509-0832,2025-09-26,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Emergency Fund,Emergency Fund Contribution,Bank Transfer,Emergency Fund Contribution,1500.0,GCash,Bank/App,Savings,Yes,Emergency Fund,1500.0,Monthly,Household,No,No,No,Yes,Paid,Yes,No notes provided,No,None
FEM-PH-202510-0902,2025-10-06,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,School Allowance,1134.0,Debit Card,Bill Payment,Need,No,Education,4000.0,Irregular,Father,Yes,No,No,No,Paid,No,Budget Concern,Yes,Above category range
FEM-PH-202403-0113,2024-03-15,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,392.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202409-0342,2024-09-24,2024-09,HH-PH-0001,Region III - Central Luzon,bulacan / ncr commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Sm Supermarket,Weekly Food Supply,1940.0,GCash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,None
FEM-PH-202502-0547,2025-02-26,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Public Market,Palengke Vendor,Weekly Food Supply,2124.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,None
FEM-PH-202410-0393,2024-10-03,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,407.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202409-0335,2024-09-10,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Connectivity,Internet,Converge,Internet,1499.0,Bank Transfer,Bill Payment,Need,Yes,Connectivity,1500.0,Monthly,Household,No,No,No,No,Paid,Yes,Regular Household Expense,No,None
FEM-PH-202503-0582,2025-03-13,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,764.0,GCash,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,Unexpected Expense,No,None
FEM-PH-202404-0133,2024-04-16,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Puregold,Weekly Food Supply,2572.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,None
FEM-PH-202503-0593,2025-03-14,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Tricycle Fare,Tricycle Driver,Daily Commute,54.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202411-0424,2024-11-25,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Savings,Savings Deposit,Bank Transfer,Savings Deposit,3000.0,Cash,Bank/App,Savings,Yes,Savings,3000.0,Monthly,Household,No,No,No,Yes,Paid,Yes,Paid On Time,No,None
FEM-PH-202401-0006,2024-01-18,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Lpg,Lpg Dealer,Lpg,950.0,GCash,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,Budget Concern,No,None
FEM-PH-202408-0323,2024-08-10,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Personal Care,Watsons,Personal Care,866.0,GCash,Physical Store,Need,No,Lifestyle & Misc,3500.0,Irregular,Child,No,No,No,No,Paid,No,School Requirement,No,None
FEM-PH-202512-0946,2025-12-12,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Electricity,Meralco,Electricity,3705.0,Cash,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,Promo/Discount Used,No,None
FEM-PH-202504-0641,2025-04-19,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,322.0,Cash,School,Need,Unknown,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202402-0060,2024-02-08,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan/NCR Commuter Area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Meralco,Weekly School Allowance,491.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202408-0315,2024-08-05,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,263.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202511-0924,2025-11-03,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,495.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202404-0124,2024-04-03,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000.0,GCash,Physical Store,Need,Yes,Housing,8000.0,Monthly,Household,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202511-0937,2025-11-07,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Gifts,Local Store,Gifts,351.0,Maya,School,Want,No,Lifestyle & Misc,3500.0,Irregular,Mother,No,No,No,Unknown,Paid,Yes,Regular Household Expense,No,None
FEM-PH-202408-0295,2024-08-13,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,545.0,Bank Transfer,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,School Requirement,No,None
FEM-PH-202503-0592,2025-03-17,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily Commute,87.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202407-0286,2024-07-08,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Gifts,Local Store,Gifts,243.0,Debit Card,Physical Store,Want,No,Lifestyle & Misc,3500.0,Irregular,Father,No,No,No,No,Paid,Yes,Promo/Discount Used,No,None
FEM-PH-202405-0169,2024-05-10,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Connectivity,Internet,Pldt,Internet,1499.0,Cash,Bill Payment,Need,Yes,Connectivity,1500.0,Monthly,Household,No,No,No,No,Paid,Yes,Regular Household Expense,No,None
FEM-PH-202411-0437,2024-11-25,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,331.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202503-0603,2025-03-04,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,496.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202408-0301,2024-08-03,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Local Grocery,Weekly Food Supply,2416.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,None
FEM-PH-202501-0524,2025-01-09,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Household Item,Mr. Diy,Household Item,841.0,Bank Transfer,Bill Payment,Need,No,Lifestyle & Misc,3500.0,Irregular,Mother,Unknown,No,No,No,Paid,No,Price Increase Noticed,No,None
FEM-PH-202412-0452,2024-12-15,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Father Salary,Father Salary,28000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Father,No,No,No,No,Received,Yes,No notes provided,No,None
FEM-PH-202502-0542,2025-02-25,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Savings,Savings Deposit,Bank Transfer,Savings Deposit,3000.0,Bank Transfer,Bank/App,Savings,Yes,Savings,3000.0,Monthly,Household,Yes,No,No,Yes,Paid,Yes,No notes provided,No,None
FEM-PH-202407-0267,2024-07-02,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,425.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202411-0421,2024-11-18,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Lpg,Lpg Dealer,Lpg,1050.0,Bank Transfer,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,Yes,No,Paid,Yes,No notes provided,No,None
FEM-PH-202412-0481,2024-12-03,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,435.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202504-0629,2025-04-02,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Sm Supermarket,Weekly Food Supply,1801.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,None
FEM-PH-202512-0967,2025-12-23,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,411.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202507-0770,2025-07-04,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,477.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202408-0322,2024-08-23,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,335.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202410-0402,2024-10-08,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,270.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202505-0689,2025-05-04,2025-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,280.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202410-0375,2024-10-03,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000.0,Bank Transfer,Physical Store,Need,Yes,Housing,8000.0,Monthly,Household,No,No,No,No,Paid,Yes,Unexpected Expense,No,None
FEM-PH-202501-0501,2025-01-25,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Savings,Savings Deposit,Bank Transfer,Savings Deposit,3000.0,GCash,Bank/App,Savings,Yes,Savings,3000.0,Monthly,Household,No,No,No,Yes,Paid,Yes,Budget Concern,No,None
FEM-PH-202407-0255,2024-07-26,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Emergency Fund,Emergency Fund Contribution,Bank Transfer,Emergency Fund Contribution,1500.0,Cash,Bank/App,Savings,Yes,Emergency Fund,1500.0,Monthly,Household,No,No,No,Yes,Paid,Yes,School Requirement,No,None
FEM-PH-202509-0828,2025-09-13,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,694.0,Bank Transfer,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,Regular Household Expense,No,None
FEM-PH-202509-0847,2025-09-18,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,426.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,Yes,Paid,No,No notes provided,No,None
FEM-PH-202409-0354,2024-09-01,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,349.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202408-0324,2024-08-22,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,School Allowance,1423.0,Debit Card,School,Need,No,Education,4000.0,Irregular,Father,Yes,No,No,No,Paid,No,No notes provided,Yes,Above category range
FEM-PH-202407-0287,2024-07-10,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Supplies,Local Bookstore,School Supplies,623.0,Cash,Physical Store,Need,No,Education,4000.0,Irregular,Household,Yes,No,No,No,Paid,No,Price Increase Noticed,No,None
FEM-PH-202405-0188,2024-05-04,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,272.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202501-0500,2025-01-20,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,GCash Loan,Loan Payment,2000.0,Bank Transfer,Bill Payment,Obligation,Yes,Debt/Loans,2000.0,Monthly,Mother,No,No,Yes,No,Paid,Yes,Price Increase Noticed,No,None
FEM-PH-202404-0148,2024-04-04,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,431.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
FEM-PH-202509-0825,2025-09-18,2025-09,HH-PH-0001,Region III - Central Luzon,bulacan / ncr commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Side Hustle,Occasional Side Hustle,Extra Income From Small Work,800.0,GCash,Online,Need,No,Income,45000.0,Irregular,Mother,No,No,No,No,Received,No,Extra Income Month,No,None
FEM-PH-202402-0066,2024-02-26,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,330.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,None
