transaction_id,transaction_date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant_or_source,description,amount_php,payment_method,channel,necessity_level,is_recurring,budget_category,monthly_budget_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes
FEM-PH-202505-0700,2025-05-02,2025-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Lifestyle & Misc,entertainment,Cinema,Entertainment,1131,Maya, Bill Payment,Want,FALSE,Lifestyle & Misc,3500,Irregular,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Budget concern
FEM-PH-202508-0821,2025-08-07,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Fast Food,Mang Inasal,Fast Food,214,Cash,Online,Need,FALSE,Food,"12,000",Irregular,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202406-0207,2024-06-12,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Utilities,Electricity,Meralco,Electricity,3380,Cash,Bill Payment,Need ,TRUE,Utilities,4500,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid ,TRUE,School requirement
FEM-PH-202403-0102,2024-03-28,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,jeepney fare,Jeepney Operator ,Daily commute,71,Cash, Physical Store,Need,FALSE,Transportation,3500,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202510-0897,2025-10-13,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Lifestyle & Misc,Clothing,Department Store,Clothing,931,Maya,Physical Store,Want,FALSE,Lifestyle & Misc,3500,Irregular,Father,FALSE,FALSE,true,FALSE,Paid,FALSE,Budget concern
FEM-PH-202501-0503,2025-01-05,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Groceries,Local Grocery,Weekly food supply,2736,GCash,Physical Store,Need,TRUE,Food,12000,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Weekly market/grocery run
FEM-PH-202403-0106,2024-03-25,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,312,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202407-0265,2024-07-27,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Bus/UV Fare,Bus Operator,Daily commute,132,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202506-0731,2025-06-16,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,436,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE, Paid,FALSE,
FEM-PH-202502-0549,2025-02-18,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,95,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202507-0774,2025-07-27,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,School Allowance,791,Maya,School,Need,FALSE,Education,4000,Irregular,Household,TRUE,FALSE,FALSE,FALSE,Paid,TRUE,Budget concern
FEM-PH-202412-0491,2024-12-02,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Lifestyle & Misc,Appliance Repair,Repair Shop,Appliance Repair,1739,Debit Card,School,Need,FALSE,Lifestyle & Misc,3500,Irregular,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,School requirement
FEM-PH-202404-0130,2024-04-26,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Savings,Outflow,Emergency Fund,emergency fund contribution,Bank Transfer,Emergency Fund Contribution,1500,Bank Transfer,Bank/App,Savings,TRUE,Emergency Fund,1500,Monthly,Household,FALSE,FALSE,FALSE,Y,Paid,TRUE,Unexpected expense
FEM-PH-202406-0214,2024-06-04,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,food,Public Market,Palengke Vendor,Weekly food supply,2441,Debit Card,Physical Store,Need,TRUE,Food,12000,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Weekly market/grocery run
FEM-PH-202504-0628,2025-04-26,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Savings,Outflow,Emergency Fund ,Emergency Fund Contribution,Bank Transfer,Emergency Fund Contribution,1500,Cash,Bank/App,Savings,TRUE,Emergency Fund,1500,Monthly,Household,FALSE,FALSE,FALSE,TRUE,Paid,TRUE,Regular household expense
FEM-PH-202510-0893,2025-10-25,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,₱422,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202410-0390,2024-10-04,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily commute,87,Cash,Physical Store,Need,FALSE,Transportation,PHP 3500,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Paid ,FALSE,
FEM-PH-202510-0872,2025-10-09,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,GROCERIES,Puregold,Weekly food supply,2060,Cash,Physical Store,Need,TRUE,Food,12000,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Weekly market/grocery run
FEM-PH-202501-0515,2025-01-23,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,₱439,Cash, School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202512-0973,2025-12-11,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,403, Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
,2025/07/22,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,,Sari-sari Store,Mother Salary,Mother Salary,-500,bank transfer,Bank/App,Need,TRUE,Income,45000,Monthly,Mother,FALSE,FALSE,FALSE,true,,TRUE,Monthly take-home income
FEM-PH-202503-0614,2025-03-05,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Healthcare,Emergency Treatment,Hospital,Emergency Treatment,2124,Bank Transfer,Bill Payment,Emergency ,0,Healthcare,1500,Irregular,Household,FALSE,TRUE,FALSE,FALSE,Paid,TRUE,Regular household expense
,2025/07/22,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,food,Unknown,Children Allowance,Weekly school allowance,,Cash,School,Need,true,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,true,paid,FALSE,
FEM-PH-202411-0448,2024-11-04,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Rice,Rice Retailer,Rice,563,Cash ,Online,Need,FALSE,Food,12000,Irregular,Household,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Paid on time
FEM-PH-202407-0266,2024-07-11,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,TRANSPORTATION,Bus/UV Fare,Bus Operator,Daily commute,120,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Paid ,FALSE,
FEM-PH-202404-0147,2024-04-24,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,412.00,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,Y,FALSE,FALSE,Paid,FALSE,
FEM-PH-202406-0213,2024-06-26,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Savings,Outflow,Emergency Fund,Emergency Fund Contribution ,Bank Transfer,Emergency Fund Contribution,1500,Bank Transfer,Bank/App,Savings,TRUE,Emergency Fund,1500,Monthly,Household,FALSE,FALSE,FALSE,TRUE,Paid,TRUE,Unexpected expense
FEM-PH-202402-0075,2024-02-03,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Lifestyle & Misc,Gifts,Local Store,Gifts,254,Maya,Physical Store,Want,No,Lifestyle & Misc,3500,Irregular,Father,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Price increase noticed
FEM-PH-202506-0715,2025-06-02,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,102,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Child,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202506-0720,2025-06-05,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,83,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Child,FALSE,FALSE,FALSE,FALSE,paid,FALSE,
FEM-PH-202407-0250,2024-07-12,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Utilities,Electricity,Meralco,Electricity,3756,Bank Transfer, Bill Payment,Need,TRUE,Utilities,4500,Monthly,Household,FALSE,FALSE,FALSE,N,paid,TRUE,Price increase noticed
FEM-PH-202510-0895,2025-10-09,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Groceries,Puregold,Groceries,284,Maya,School,Need,FALSE,Food,12000,Irregular,Mother,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Promo/discount used
FEM-PH-202404-0153,2024-04-25,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,Drinking Water,Water Refilling Station,Drinking Water,329,Debit Card,Bill Payment,Need,FALSE,Food,12000,Irregular,Child,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Paid on time
FEM-PH-202506-0714,06/25/2025,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,GROCERIES,Local Grocery,Weekly food supply,-2770,Cash,Physical Store,Need,TRUE,Food,12000,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,Weekly market/grocery run
FEM-PH-202503-0579,2025-03-28,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Income,Inflow,Utilities ,Side Hustle,Occasional Side Hustle,Extra income from small work,1200,GCash,Online,Need,No,Income,45000,Irregular,Mother,FALSE,FALSE,FALSE,FALSE,Received,FALSE,Extra income month
FEM-PH-202502-0551,2025-02-25,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily commute,77,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Child,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202507-0771,2025-07-10,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,426,Cash,School,need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202503-0584,2025-03-20,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,DEBT PAYMENT,Outflow,Debt/Loans,LOAN PAYMENT,GCash Loan,Loan Payment,2000,cash,BILL PAYMENT,Obligation,TRUE,Debt/Loans,2000,Monthly,Mother,FALSE,FALSE,TRUE,FALSE,Paid,TRUE,Unexpected expense
FEM-PH-202512-0959,2025-12-17,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily commute,157,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Mother,FALSE,FALSE,FALSE,false,Paid,FALSE,
FEM-PH-202508-0792,2025-08-26,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Savings,Outflow,Emergency Fund,Emergency Fund Contribution,Bank Transfer,Emergency Fund Contribution,1500,Cash,Bank/App,Savings,TRUE,Emergency Fund,1500,Monthly,Household,FALSE,FALSE,FALSE,TRUE,Paid,TRUE,School requirement
FEM-PH-202409-0345,2024-09-02,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily commute,118,Cash,Physical Store, Need,FALSE,Transportation,3500,Monthly,Mother,FALSE,FALSE,No,FALSE,Paid,FALSE,
FEM-PH-202509-0851,2025-09-16,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,428,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202412-0465,2024-12-17,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,FOOD,Groceries,SM Supermarket,Weekly food supply,1863,GCASH,Physical Store,Need,Y,Food,12000,Weekly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Weekly market/grocery run
FEM-PH-202407-0251,2024-07-13,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,605,Bank Transfer,Bill Payment,Need,TRUE,Utilities,4500,Monthly,Household,FALSE,FALSE,false,FALSE,Paid,TRUE,Price increase noticed
FEM-PH-202507-0765,2025-07-22,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,294,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202401-0030,2024-01-19,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,359,CASH, School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202402-0042,02/03/2024,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000,Cash,Physical Store,Need,TRUE,Housing,PHP 8000,Monthly,Household,FALSE,FALSE,FALSE,FALSE,paid,TRUE,Price increase noticed
FEM-PH-202401-0023,2024-01-24,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,304,Cash,School,need,TRUE,Education,,Weekly,Child,N,FALSE,Y,FALSE,Paid,FALSE,
FEM-PH-202405-0198,27-05-2024,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Lifestyle & Misc,Clothing,Ukay-ukay,Clothing,610,Bank Transfer,Physical Store,Want ,FALSE,Lifestyle & Misc,3500,Irregular,Mother,FALSE,FALSE,FALSE,FALSE,PAID,FALSE,Promo/discount used
FEM-PH-202408-0320,2024-08-10,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,435,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202504-0621,2025-04-03,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000,GCash,physical store,Need,TRUE,Housing,"8,000",Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Unexpected expense
FEM-PH-202404-0156,2024-04-08,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Healthcare ,Medicine,Generika,Medicine,1325,GCash,School,Need,FALSE,Healthcare,1500,Irregular,Child,FALSE,TRUE,FALSE,FALSE,Paid ,FALSE,School requirement
FEM-PH-202510-0867,2025-10-10,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Connectivity,Internet,PLDT,Internet,1499,Cash,Bill Payment ,Need,TRUE,Connectivity,1500,Monthly,Household,FALSE,Y,FALSE,FALSE,Paid,TRUE,Paid on time
FEM-PH-202408-0293,2024-08-03,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000,GCash,Physical Store,Need,TRUE,Housing,8000,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Unexpected expense
,2025-11-02,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,"45,000",middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education ,School Allowance,Children Allowance,Weekly school allowance,441,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,false,
FEM-PH-202403-0086,2024-03-12,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense ,Outflow,Utilities,Electricity,Meralco,Electricity,3171,GCash,Bill Payment,Need,TRUE,Utilities,4500,Monthly,Household,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,Promo/discount used
FEM-PH-202501-0510,2025-01-12,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Transportation,Bus/UV Fare,Bus Operator,Daily commute,148.00,Cash,Physical Store,Need,FALSE,Transportation,3500,Monthly,Mother,FALSE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202511-0934,2025-11-18,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,school allowance,Children Allowance,Weekly school allowance,481,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202406-0226,06/19/2024,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly school allowance,₱325,Cash,School,Need,TRUE,Education,4000,Weekly,Child,TRUE,FALSE,FALSE,FALSE,Paid,FALSE,
FEM-PH-202411-0425,2024-11-26,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,savings,Outflow,Emergency Fund,Emergency Fund Contribution,Bank Transfer,Emergency Fund Contribution,1500,cash,Bank/App,Savings,TRUE,Emergency Fund,1500,Monthly,Household,FALSE,FALSE,FALSE,TRUE,Paid,TRUE,Budget concern
FEM-PH-202410-0377,2024-10-13,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,513, GCash,Bill Payment ,Need,TRUE,Utilities,4500,Monthly,Household,FALSE,N,1,FALSE,Paid,TRUE,Promo/discount used
FEM-PH-202501-0525,2025-01-06,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000,middle-income scenario for academic simulation,Renting,Public commute + occasional tricycle,3 dependent children in public school with recurring projects/allowance,Expense,Outflow,Food,School Snacks,School Canteen,School Snacks,580,Debit Card,Physical Store,Need,Yes,Food,12000,Irregular,Father,FALSE,FALSE,FALSE,FALSE,Paid,TRUE,
