transaction_id,date,month,household_id,region,province_city,family_size,dependent_count,monthly_net_income_php,income_class_assumption,housing_status,transport_profile,schooling_profile,transaction_type,cash_flow_direction,category,subcategory,merchant,description,amount_php,payment_method,channel,necessity_type,is_recurring,budget_category,budget_limit_php,budget_period,member_role,school_related,health_related,debt_related,savings_related,status,receipt_available,notes,outlier_flag,outlier_reason,year,month_number,month_name,year_month,quarter,actual_amount,budget_amount,budget_variance,expense_group
Unknown,2025-07-22,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Sari-Sari Store,Mother Salary,Mother Salary,-500.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Mother,No,No,No,Yes,Unknown,Yes,Monthly Take-Home Income,Yes,Negative amount,2025,7,July,2025-07,Q3,-500.0,45000.0,-45500.0,Unknown
FEM-PH-202503-0614,2025-03-05,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Healthcare,Emergency Treatment,Hospital,Emergency Treatment,2124.0,Bank Transfer,Bill Payment,Emergency,No,Healthcare,1500.0,Irregular,Household,No,Yes,No,No,Paid,Yes,Regular Household Expense,No,,2025,3,March,2025-03,Q1,2124.0,1500.0,624.0,Needs
FEM-PH-202411-0448,2024-11-04,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Rice,Rice Retailer,Rice,563.0,Cash,Online,Need,No,Food,12000.0,Irregular,Household,No,No,No,No,Paid,No,Paid On Time,No,,2024,11,November,2024-11,Q4,563.0,12000.0,-11437.0,Needs
FEM-PH-202407-0266,2024-07-11,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Bus/UV Fare,Bus Operator,Daily Commute,120.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,No,No notes provided,No,,2024,7,July,2024-07,Q3,120.0,3500.0,-3380.0,Needs
FEM-PH-202404-0147,2024-04-24,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,412.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,Yes,No,No,Paid,No,No notes provided,No,,2024,4,April,2024-04,Q2,412.0,4000.0,-3588.0,Needs
FEM-PH-202406-0213,2024-06-26,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Emergency Fund,Emergency Fund Contribution,Bank Transfer,Emergency Fund Contribution,1500.0,Bank Transfer,Bank/App,Savings,Yes,Emergency Fund,1500.0,Monthly,Household,No,No,No,Yes,Paid,Yes,Unexpected Expense,No,,2024,6,June,2024-06,Q2,1500.0,1500.0,0.0,Savings
FEM-PH-202402-0075,2024-02-03,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Gifts,Local Store,Gifts,254.0,Maya,Physical Store,Want,No,Lifestyle & Misc,3500.0,Irregular,Father,No,No,No,No,Paid,No,Price Increase Noticed,No,,2024,2,February,2024-02,Q1,254.0,3500.0,-3246.0,Wants
FEM-PH-202506-0715,2025-06-02,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily Commute,102.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Child,No,No,No,No,Paid,No,No notes provided,No,,2025,6,June,2025-06,Q2,102.0,3500.0,-3398.0,Needs
FEM-PH-202506-0720,2025-06-05,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily Commute,83.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Child,No,No,No,No,Paid,No,No notes provided,No,,2025,6,June,2025-06,Q2,83.0,3500.0,-3417.0,Needs
FEM-PH-202407-0250,2024-07-12,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Electricity,Meralco,Electricity,3756.0,Bank Transfer,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,Price Increase Noticed,No,,2024,7,July,2024-07,Q3,3756.0,4500.0,-744.0,Needs
FEM-PH-202510-0895,2025-10-09,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Puregold,Groceries,284.0,Maya,School,Need,No,Food,12000.0,Irregular,Mother,No,No,No,No,Paid,Yes,Promo/Discount Used,No,,2025,10,October,2025-10,Q4,284.0,12000.0,-11716.0,Needs
FEM-PH-202404-0153,2024-04-25,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Drinking Water,Water Refilling Station,Drinking Water,329.0,Debit Card,Bill Payment,Need,No,Food,12000.0,Irregular,Child,No,No,No,No,Paid,Yes,Paid On Time,No,,2024,4,April,2024-04,Q2,329.0,12000.0,-11671.0,Needs
FEM-PH-202506-0714,2025-06-25,2025-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Local Grocery,Weekly Food Supply,-2770.0,Cash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,No,Weekly Market/Grocery Run,Yes,Negative amount,2025,6,June,2025-06,Q2,-2770.0,12000.0,-14770.0,Needs
FEM-PH-202503-0579,2025-03-28,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Utilities,Side Hustle,Occasional Side Hustle,Extra Income From Small Work,1200.0,GCash,Online,Need,No,Income,45000.0,Irregular,Mother,No,No,No,No,Received,No,Extra Income Month,No,,2025,3,March,2025-03,Q1,1200.0,45000.0,-43800.0,Needs
FEM-PH-202502-0551,2025-02-25,2025-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily Commute,77.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Child,No,No,No,No,Paid,No,No notes provided,No,,2025,2,February,2025-02,Q1,77.0,3500.0,-3423.0,Needs
FEM-PH-202507-0771,2025-07-10,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,426.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,7,July,2025-07,Q3,426.0,4000.0,-3574.0,Needs
FEM-PH-202503-0584,2025-03-20,2025-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Debt Payment,Outflow,Debt/Loans,Loan Payment,GCash Loan,Loan Payment,2000.0,Cash,Bill Payment,Obligation,Yes,Debt/Loans,2000.0,Monthly,Mother,No,No,Yes,No,Paid,Yes,Unexpected Expense,No,,2025,3,March,2025-03,Q1,2000.0,2000.0,0.0,Debt
FEM-PH-202512-0959,2025-12-17,2025-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily Commute,157.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,No,No notes provided,No,,2025,12,December,2025-12,Q4,157.0,3500.0,-3343.0,Needs
FEM-PH-202508-0792,2025-08-26,2025-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Emergency Fund,Emergency Fund Contribution,Bank Transfer,Emergency Fund Contribution,1500.0,Cash,Bank/App,Savings,Yes,Emergency Fund,1500.0,Monthly,Household,No,No,No,Yes,Paid,Yes,School Requirement,No,,2025,8,August,2025-08,Q3,1500.0,1500.0,0.0,Savings
FEM-PH-202409-0345,2024-09-02,2024-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily Commute,118.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,No,No notes provided,No,,2024,9,September,2024-09,Q3,118.0,3500.0,-3382.0,Needs
FEM-PH-202509-0851,2025-09-16,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,428.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,9,September,2025-09,Q3,428.0,4000.0,-3572.0,Needs
FEM-PH-202412-0465,2024-12-17,2024-12,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Sm Supermarket,Weekly Food Supply,1863.0,GCash,Physical Store,Need,Yes,Food,12000.0,Weekly,Mother,No,No,No,No,Paid,Yes,Weekly Market/Grocery Run,No,,2024,12,December,2024-12,Q4,1863.0,12000.0,-10137.0,Needs
FEM-PH-202407-0251,2024-07-13,2024-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,605.0,Bank Transfer,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,Price Increase Noticed,No,,2024,7,July,2024-07,Q3,605.0,4500.0,-3895.0,Needs
FEM-PH-202507-0765,2025-07-22,2025-07,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,294.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,7,July,2025-07,Q3,294.0,4000.0,-3706.0,Needs
FEM-PH-202401-0030,2024-01-19,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,359.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,1,January,2024-01,Q1,359.0,4000.0,-3641.0,Needs
FEM-PH-202402-0042,2024-02-03,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000.0,Cash,Physical Store,Need,Yes,Housing,8000.0,Monthly,Household,No,No,No,No,Paid,Yes,Price Increase Noticed,No,,2024,2,February,2024-02,Q1,8000.0,8000.0,0.0,Needs
FEM-PH-202401-0023,2024-01-24,2024-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,304.0,Cash,School,Need,Yes,Education,,Weekly,Child,No,No,Yes,No,Paid,No,No notes provided,No,,2024,1,January,2024-01,Q1,304.0,0.0,304.0,Needs
FEM-PH-202405-0198,2024-05-27,2024-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Lifestyle & Misc,Clothing,Ukay-Ukay,Clothing,610.0,Bank Transfer,Physical Store,Want,No,Lifestyle & Misc,3500.0,Irregular,Mother,No,No,No,No,Paid,No,Promo/Discount Used,No,,2024,5,May,2024-05,Q2,610.0,3500.0,-2890.0,Wants
FEM-PH-202408-0320,2024-08-10,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,435.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,8,August,2024-08,Q3,435.0,4000.0,-3565.0,Needs
FEM-PH-202504-0621,2025-04-03,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000.0,GCash,Physical Store,Need,Yes,Housing,8000.0,Monthly,Household,No,No,No,No,Paid,Yes,Unexpected Expense,No,,2025,4,April,2025-04,Q2,8000.0,8000.0,0.0,Needs
FEM-PH-202404-0156,2024-04-08,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Healthcare,Medicine,Generika,Medicine,1325.0,GCash,School,Need,No,Healthcare,1500.0,Irregular,Child,No,Yes,No,No,Paid,No,School Requirement,No,,2024,4,April,2024-04,Q2,1325.0,1500.0,-175.0,Needs
FEM-PH-202510-0867,2025-10-10,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Connectivity,Internet,Pldt,Internet,1499.0,Cash,Bill Payment,Need,Yes,Connectivity,1500.0,Monthly,Household,No,Yes,No,No,Paid,Yes,Paid On Time,No,,2025,10,October,2025-10,Q4,1499.0,1500.0,-1.0,Needs
FEM-PH-202408-0293,2024-08-03,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Housing,Rent,Landlord,Rent,8000.0,GCash,Physical Store,Need,Yes,Housing,8000.0,Monthly,Household,No,No,No,No,Paid,Yes,Unexpected Expense,No,,2024,8,August,2024-08,Q3,8000.0,8000.0,0.0,Needs
Unknown,2025-11-02,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,441.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,11,November,2025-11,Q4,441.0,4000.0,-3559.0,Needs
FEM-PH-202403-0086,2024-03-12,2024-03,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Electricity,Meralco,Electricity,3171.0,GCash,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,No,No,Paid,Yes,Promo/Discount Used,No,,2024,3,March,2024-03,Q1,3171.0,4500.0,-1329.0,Needs
FEM-PH-202501-0510,2025-01-12,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Bus/UV Fare,Bus Operator,Daily Commute,148.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,No,No notes provided,No,,2025,1,January,2025-01,Q1,148.0,3500.0,-3352.0,Needs
FEM-PH-202511-0934,2025-11-18,2025-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,481.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,11,November,2025-11,Q4,481.0,4000.0,-3519.0,Needs
FEM-PH-202406-0226,2024-06-19,2024-06,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,325.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,6,June,2024-06,Q2,325.0,4000.0,-3675.0,Needs
FEM-PH-202411-0425,2024-11-26,2024-11,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Savings,Outflow,Emergency Fund,Emergency Fund Contribution,Bank Transfer,Emergency Fund Contribution,1500.0,Cash,Bank/App,Savings,Yes,Emergency Fund,1500.0,Monthly,Household,No,No,No,Yes,Paid,Yes,Budget Concern,No,,2024,11,November,2024-11,Q4,1500.0,1500.0,0.0,Savings
FEM-PH-202410-0377,2024-10-13,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Utilities,Water Bill,Water District,Water Bill,513.0,GCash,Bill Payment,Need,Yes,Utilities,4500.0,Monthly,Household,No,No,Yes,No,Paid,Yes,Promo/Discount Used,No,,2024,10,October,2024-10,Q4,513.0,4500.0,-3987.0,Needs
FEM-PH-202501-0525,2025-01-06,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,School Snacks,School Canteen,School Snacks,580.0,Debit Card,Physical Store,Need,Yes,Food,12000.0,Irregular,Father,No,No,No,No,Paid,Yes,No notes provided,No,,2025,1,January,2025-01,Q1,580.0,12000.0,-11420.0,Needs
FEM-PH-202505-0663,2025-05-30,2025-05,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Mother,No,No,No,No,Received,Yes,Monthly Take-Home Income,No,,2025,5,May,2025-05,Q2,17000.0,45000.0,-28000.0,Unknown
FEM-PH-202408-0292,2024-08-30,2024-08,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Income,Inflow,Income,Salary,Mother Salary,Mother Salary,17000.0,Bank Transfer,Bank/App,Need,Yes,Income,45000.0,Monthly,Mother,No,No,No,Yes,Received,Yes,Monthly Take-Home Income,No,,2024,8,August,2024-08,Q3,17000.0,45000.0,-28000.0,Unknown
FEM-PH-202506-0738,2025-06-06,2025-06,HH-PH-0001,Region III - Central Luzon,bulacan / ncr commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,School Allowance,800.0,GCash,Physical Store,Need,No,Education,4000.0,Irregular,Father,Yes,No,No,No,Paid,No,Paid On Time,Yes,Above category range,2025,6,June,2025-06,Q2,800.0,4000.0,-3200.0,Needs
FEM-PH-202501-0530,2025-01-08,2025-01,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,PTA/School Fee,Sari-Sari Store,PTA/School Fee,1257.0,Maya,Physical Store,Need,No,Education,4000.0,Irregular,Father,Yes,Yes,No,No,Paid,Yes,Unexpected Expense,Yes,Above category range,2025,1,January,2025-01,Q1,1257.0,4000.0,-2743.0,Needs
FEM-PH-202504-0652,2025-04-19,2025-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Healthcare,Medicine,Mercury Drug,Medicine,188.0,Cash,School,Need,No,Healthcare,1500.0,Irregular,Mother,No,Yes,No,No,Paid,Unknown,No notes provided,No,,2025,4,April,2025-04,Q2,188.0,1500.0,-1312.0,Needs
FEM-PH-202509-0839,2025-09-04,2025-09,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Bus/UV Fare,UV Express,Daily Commute,174.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Father,No,No,No,No,Paid,No,No notes provided,No,,2025,9,September,2025-09,Q3,174.0,3500.0,-3326.0,Needs
FEM-PH-202410-0388,2024-10-03,2024-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Transportation,Jeepney Fare,Jeepney Operator,Daily Commute,56.0,Cash,Physical Store,Need,No,Transportation,3500.0,Monthly,Mother,No,No,No,No,Paid,No,No notes provided,No,,2024,10,October,2024-10,Q4,56.0,3500.0,-3444.0,Needs
FEM-PH-202404-0142,2024-04-19,2024-04,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,415.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2024,4,April,2024-04,Q2,415.0,4000.0,-3585.0,Needs
FEM-PH-202510-0890,2025-10-03,2025-10,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Education,School Allowance,Children Allowance,Weekly School Allowance,393.0,Cash,School,Need,Yes,Education,4000.0,Weekly,Child,Yes,No,No,No,Paid,No,No notes provided,No,,2025,10,October,2025-10,Q4,393.0,4000.0,-3607.0,Needs
FEM-PH-202402-0074,2024-02-09,2024-02,HH-PH-0001,Region III - Central Luzon,Bulacan / NCR commuter area,5,3,45000.0,Middle-Income Scenario For Academic Simulation,Renting,Public Commute + Occasional Tricycle,3 Dependent Children In Public School With Recurring Projects/Allowance,Expense,Outflow,Food,Groceries,Sm Supermarket,Groceries,239.0,Debit Card,Online,Need,No,Food,12000.0,Irregular,Child,No,No,No,No,Paid,Yes,Promo/Discount Used,No,,2024,2,February,2024-02,Q1,239.0,12000.0,-11761.0,Needs
